request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,assigned_status,hour,dayofweek,timeslot,iscancelled
800,Airport,192.0,Trip Completed,2016-07-11 17:13:00,2016-07-11 17:56:00,Assigned,17,Monday,Evening,0
1484,Airport,192.0,Trip Completed,2016-07-12 05:19:00,2016-07-12 05:55:00,Assigned,5,Tuesday,Early Morning,0
1989,Airport,192.0,Trip Completed,2016-07-12 12:30:00,2016-07-12 13:01:00,Assigned,12,Tuesday,Afternoon,0
3850,Airport,192.0,Trip Completed,2016-07-13 21:27:00,2016-07-13 22:05:00,Assigned,21,Wednesday,Night,0
4441,City,192.0,Trip Completed,2016-07-14 08:32:00,2016-07-14 09:19:00,Assigned,8,Thursday,Early Morning,0
4783,Airport,192.0,Trip Completed,2016-07-14 16:34:00,2016-07-14 17:21:00,Assigned,16,Thursday,Afternoon,0
392,Airport,193.0,Trip Completed,2016-07-11 08:23:00,2016-07-11 09:10:00,Assigned,8,Monday,Early Morning,0
653,City,193.0,Trip Completed,2016-07-11 12:47:00,2016-07-11 13:53:00,Assigned,12,Monday,Afternoon,0
1283,City,193.0,Trip Completed,2016-07-11 22:09:00,2016-07-11 23:18:00,Assigned,22,Monday,Night,0
1860,City,193.0,Trip Completed,2016-07-12 09:55:00,2016-07-12 10:32:00,Assigned,9,Tuesday,Early Morning,0
1910,Airport,193.0,Trip Completed,2016-07-12 10:41:00,2016-07-12 11:27:00,Assigned,10,Tuesday,Morning,0
2259,Airport,193.0,Trip Completed,2016-07-12 18:30:00,2016-07-12 19:36:00,Assigned,18,Tuesday,Evening,0
2752,Airport,193.0,Trip Completed,2016-07-13 03:37:00,2016-07-13 04:19:00,Assigned,3,Wednesday,Late Night,0
3385,City,193.0,Trip Completed,2016-07-13 14:33:00,2016-07-13 15:21:00,Assigned,14,Wednesday,Afternoon,0
4915,Airport,193.0,Trip Completed,2016-07-14 18:12:00,2016-07-14 19:07:00,Assigned,18,Thursday,Evening,0
5957,Airport,193.0,Trip Completed,2016-07-15 10:46:00,2016-07-15 11:26:00,Assigned,10,Friday,Morning,0
5992,City,193.0,Trip Completed,2016-07-15 11:54:00,2016-07-15 12:39:00,Assigned,11,Friday,Morning,0
6160,Airport,193.0,Trip Completed,2016-07-15 16:30:00,2016-07-15 17:39:00,Assigned,16,Friday,Afternoon,0
21,Airport,194.0,Trip Completed,2016-07-11 01:29:00,2016-07-11 02:05:00,Assigned,1,Monday,Late Night,0
106,City,194.0,Trip Completed,2016-07-11 05:06:00,2016-07-11 05:38:00,Assigned,5,Monday,Early Morning,0
512,Airport,194.0,Trip Completed,2016-07-11 09:47:00,2016-07-11 10:55:00,Assigned,9,Monday,Early Morning,0
760,City,194.0,Trip Completed,2016-07-11 16:16:00,2016-07-11 16:54:00,Assigned,16,Monday,Afternoon,0
1098,City,194.0,Trip Completed,2016-07-11 20:15:00,2016-07-11 21:03:00,Assigned,20,Monday,Evening,0
1314,Airport,194.0,Trip Completed,2016-07-11 22:44:00,2016-07-11 23:51:00,Assigned,22,Monday,Night,0
2746,Airport,194.0,Trip Completed,2016-07-13 03:14:00,2016-07-13 04:00:00,Assigned,3,Wednesday,Late Night,0
3140,Airport,194.0,Trip Completed,2016-07-13 08:48:00,2016-07-13 09:41:00,Assigned,8,Wednesday,Early Morning,0
3314,City,194.0,Trip Completed,2016-07-13 12:06:00,2016-07-13 12:50:00,Assigned,12,Wednesday,Afternoon,0
4157,Airport,194.0,Trip Completed,2016-07-14 05:04:00,2016-07-14 05:32:00,Assigned,5,Thursday,Early Morning,0
5340,Airport,194.0,Trip Completed,2016-07-14 22:32:00,2016-07-14 23:44:00,Assigned,22,Thursday,Night,0
6257,Airport,194.0,Trip Completed,2016-07-15 18:03:00,2016-07-15 19:04:00,Assigned,18,Friday,Evening,0
564,Airport,195.0,Trip Completed,2016-07-11 10:20:00,2016-07-11 11:23:00,Assigned,10,Monday,Morning,0
1271,Airport,195.0,Trip Completed,2016-07-11 22:00:00,2016-07-11 22:38:00,Assigned,22,Monday,Night,0
1647,Airport,195.0,Trip Completed,2016-07-12 07:13:00,2016-07-12 07:51:00,Assigned,7,Tuesday,Early Morning,0
2767,Airport,195.0,Trip Completed,2016-07-13 04:07:00,2016-07-13 04:59:00,Assigned,4,Wednesday,Late Night,0
3646,Airport,195.0,Trip Completed,2016-07-13 19:11:00,2016-07-13 19:48:00,Assigned,19,Wednesday,Evening,0
4865,Airport,195.0,Trip Completed,2016-07-14 17:37:00,2016-07-14 18:57:00,Assigned,17,Thursday,Evening,0
6055,Airport,195.0,Trip Completed,2016-07-15 13:35:00,2016-07-15 14:32:00,Assigned,13,Friday,Afternoon,0
6679,Airport,195.0,Trip Completed,2016-07-15 22:26:00,2016-07-15 23:08:00,Assigned,22,Friday,Night,0
283,Airport,196.0,Trip Completed,2016-07-11 07:01:00,2016-07-11 07:32:00,Assigned,7,Monday,Early Morning,0
489,City,196.0,Trip Completed,2016-07-11 09:29:00,2016-07-11 10:21:00,Assigned,9,Monday,Early Morning,0
1559,Airport,196.0,Trip Completed,2016-07-12 06:09:00,2016-07-12 06:53:00,Assigned,6,Tuesday,Early Morning,0
2545,Airport,196.0,Trip Completed,2016-07-12 21:20:00,2016-07-12 21:53:00,Assigned,21,Tuesday,Night,0
3333,City,196.0,Trip Completed,2016-07-13 12:35:00,2016-07-13 13:41:00,Assigned,12,Wednesday,Afternoon,0
4037,Airport,196.0,Trip Completed,2016-07-14 00:32:00,2016-07-14 01:17:00,Assigned,0,Thursday,Late Night,0
4578,Airport,196.0,Trip Completed,2016-07-14 09:59:00,2016-07-14 11:03:00,Assigned,9,Thursday,Early Morning,0
4664,City,196.0,Trip Completed,2016-07-14 12:23:00,2016-07-14 12:58:00,Assigned,12,Thursday,Afternoon,0
4756,City,196.0,Trip Completed,2016-07-14 15:20:00,2016-07-14 16:23:00,Assigned,15,Thursday,Afternoon,0
5843,Airport,196.0,Trip Completed,2016-07-15 09:10:00,2016-07-15 09:36:00,Assigned,9,Friday,Early Morning,0
6045,City,196.0,Trip Completed,2016-07-15 13:19:00,2016-07-15 14:00:00,Assigned,13,Friday,Afternoon,0
6735,Airport,196.0,Trip Completed,2016-07-15 23:35:00,2016-07-16 00:11:00,Assigned,23,Friday,Night,0
335,City,197.0,Trip Completed,2016-07-11 07:39:00,2016-07-11 08:23:00,Assigned,7,Monday,Early Morning,0
558,City,197.0,Trip Completed,2016-07-11 10:15:00,2016-07-11 11:12:00,Assigned,10,Monday,Morning,0
844,City,197.0,Trip Completed,2016-07-11 17:38:00,2016-07-11 18:48:00,Assigned,17,Monday,Evening,0
1186,City,197.0,Trip Completed,2016-07-11 21:05:00,2016-07-11 22:16:00,Assigned,21,Monday,Night,0
1705,City,197.0,Trip Completed,2016-07-12 08:08:00,2016-07-12 09:00:00,Assigned,8,Tuesday,Early Morning,0
2469,Airport,197.0,Trip Completed,2016-07-12 20:43:00,2016-07-12 21:35:00,Assigned,20,Tuesday,Evening,0
2975,Airport,197.0,Trip Completed,2016-07-13 06:53:00,2016-07-13 08:04:00,Assigned,6,Wednesday,Early Morning,0
3641,City,197.0,Trip Completed,2016-07-13 19:04:00,2016-07-13 20:04:00,Assigned,19,Wednesday,Evening,0
4476,Airport,197.0,Trip Completed,2016-07-14 08:50:00,2016-07-14 09:38:00,Assigned,8,Thursday,Early Morning,0
4969,City,197.0,Trip Completed,2016-07-14 18:41:00,2016-07-14 19:09:00,Assigned,18,Thursday,Evening,0
5737,City,197.0,Trip Completed,2016-07-15 07:49:00,2016-07-15 08:58:00,Assigned,7,Friday,Early Morning,0
6102,City,197.0,Trip Completed,2016-07-15 14:57:00,2016-07-15 15:30:00,Assigned,14,Friday,Afternoon,0
6721,City,197.0,Trip Completed,2016-07-15 23:23:00,2016-07-16 00:18:00,Assigned,23,Friday,Night,0
11,City,198.0,Trip Completed,2016-07-11 01:00:00,2016-07-11 01:53:00,Assigned,1,Monday,Late Night,0
519,City,198.0,Trip Completed,2016-07-11 09:43:00,2016-07-11 10:54:00,Assigned,9,Monday,Early Morning,0
1994,Airport,198.0,Trip Completed,2016-07-12 12:49:00,2016-07-12 13:48:00,Assigned,12,Tuesday,Afternoon,0
2483,Airport,198.0,Trip Completed,2016-07-12 20:46:00,2016-07-12 21:53:00,Assigned,20,Tuesday,Evening,0
2635,City,198.0,Trip Completed,2016-07-12 22:26:00,2016-07-12 23:33:00,Assigned,22,Tuesday,Night,0
3545,City,198.0,Trip Completed,2016-07-13 18:00:00,2016-07-13 18:38:00,Assigned,18,Wednesday,Evening,0
4730,City,198.0,Trip Completed,2016-07-14 14:12:00,2016-07-14 15:25:00,Assigned,14,Thursday,Afternoon,0
4976,Airport,198.0,Trip Completed,2016-07-14 18:46:00,2016-07-14 19:33:00,Assigned,18,Thursday,Evening,0
5789,Airport,198.0,Trip Completed,2016-07-15 08:32:00,2016-07-15 09:15:00,Assigned,8,Friday,Early Morning,0
6030,Airport,198.0,Trip Completed,2016-07-15 12:54:00,2016-07-15 14:03:00,Assigned,12,Friday,Afternoon,0
6616,Airport,198.0,Trip Completed,2016-07-15 21:51:00,2016-07-15 22:20:00,Assigned,21,Friday,Night,0
165,Airport,199.0,Trip Completed,2016-07-11 05:39:00,2016-07-11 06:11:00,Assigned,5,Monday,Early Morning,0
1706,City,199.0,Trip Completed,2016-07-12 08:11:00,2016-07-12 09:12:00,Assigned,8,Tuesday,Early Morning,0
1821,Airport,199.0,Trip Completed,2016-07-12 09:31:00,2016-07-12 10:36:00,Assigned,9,Tuesday,Early Morning,0
2629,City,199.0,Trip Completed,2016-07-12 22:13:00,2016-07-12 22:51:00,Assigned,22,Tuesday,Night,0
5227,Airport,199.0,Trip Completed,2016-07-14 21:02:00,2016-07-14 22:19:00,Assigned,21,Thursday,Night,0
5374,City,199.0,Trip Completed,2016-07-14 23:40:00,2016-07-15 00:46:00,Assigned,23,Thursday,Night,0
5823,City,199.0,Trip Completed,2016-07-15 08:56:00,2016-07-15 10:07:00,Assigned,8,Friday,Early Morning,0
6007,City,199.0,Trip Completed,2016-07-15 12:15:00,2016-07-15 13:03:00,Assigned,12,Friday,Afternoon,0
6736,Airport,199.0,Trip Completed,2016-07-15 23:36:00,2016-07-16 00:20:00,Assigned,23,Friday,Night,0
590,City,200.0,Trip Completed,2016-07-11 11:20:00,2016-07-11 12:10:00,Assigned,11,Monday,Morning,0
779,Airport,200.0,Trip Completed,2016-07-11 16:40:00,2016-07-11 17:14:00,Assigned,16,Monday,Afternoon,0
1085,City,200.0,Trip Completed,2016-07-11 20:03:00,2016-07-11 20:58:00,Assigned,20,Monday,Evening,0
1435,City,200.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:55:00,Assigned,4,Tuesday,Late Night,0
2007,City,200.0,Trip Completed,2016-07-12 13:24:00,2016-07-12 14:24:00,Assigned,13,Tuesday,Afternoon,0
2381,City,200.0,Trip Completed,2016-07-12 19:41:00,2016-07-12 20:53:00,Assigned,19,Tuesday,Evening,0
2912,Airport,200.0,Trip Completed,2016-07-13 06:13:00,2016-07-13 06:47:00,Assigned,6,Wednesday,Early Morning,0
3453,Airport,200.0,Trip Completed,2016-07-13 16:56:00,2016-07-13 18:07:00,Assigned,16,Wednesday,Afternoon,0
4180,Airport,200.0,Trip Completed,2016-07-14 05:18:00,2016-07-14 05:52:00,Assigned,5,Thursday,Early Morning,0
5122,City,200.0,Trip Completed,2016-07-14 20:04:00,2016-07-14 20:53:00,Assigned,20,Thursday,Evening,0
5531,Airport,200.0,Trip Completed,2016-07-15 05:23:00,2016-07-15 06:26:00,Assigned,5,Friday,Early Morning,0
6582,City,200.0,Trip Completed,2016-07-15 21:22:00,2016-07-15 22:06:00,Assigned,21,Friday,Night,0
406,Airport,201.0,Trip Completed,2016-07-11 08:36:00,2016-07-11 09:34:00,Assigned,8,Monday,Early Morning,0
740,Airport,201.0,Trip Completed,2016-07-11 15:35:00,2016-07-11 16:15:00,Assigned,15,Monday,Afternoon,0
1312,City,201.0,Trip Completed,2016-07-11 22:48:00,2016-07-11 23:37:00,Assigned,22,Monday,Night,0
1540,Airport,201.0,Trip Completed,2016-07-12 06:04:00,2016-07-12 06:55:00,Assigned,6,Tuesday,Early Morning,0
1962,City,201.0,Trip Completed,2016-07-12 11:59:00,2016-07-12 13:01:00,Assigned,11,Tuesday,Morning,0
2173,Airport,201.0,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,Assigned,17,Tuesday,Evening,0
3375,City,201.0,Trip Completed,2016-07-13 14:12:00,2016-07-13 14:55:00,Assigned,14,Wednesday,Afternoon,0
3540,City,201.0,Trip Completed,2016-07-13 17:58:00,2016-07-13 18:29:00,Assigned,17,Wednesday,Evening,0
4671,City,201.0,Trip Completed,2016-07-14 12:29:00,2016-07-14 13:28:00,Assigned,12,Thursday,Afternoon,0
5336,Airport,201.0,Trip Completed,2016-07-14 22:25:00,2016-07-14 23:41:00,Assigned,22,Thursday,Night,0
5734,City,201.0,Trip Completed,2016-07-15 07:44:00,2016-07-15 08:53:00,Assigned,7,Friday,Early Morning,0
197,City,202.0,Trip Completed,2016-07-11 06:00:00,2016-07-11 06:49:00,Assigned,6,Monday,Early Morning,0
819,Airport,202.0,Trip Completed,2016-07-11 17:29:00,2016-07-11 18:12:00,Assigned,17,Monday,Evening,0
1527,Airport,202.0,Trip Completed,2016-07-12 05:52:00,2016-07-12 07:07:00,Assigned,5,Tuesday,Early Morning,0
3229,Airport,202.0,Trip Completed,2016-07-13 09:54:00,2016-07-13 11:06:00,Assigned,9,Wednesday,Early Morning,0
4638,City,202.0,Trip Completed,2016-07-14 11:38:00,2016-07-14 12:38:00,Assigned,11,Thursday,Morning,0
5075,City,202.0,Trip Completed,2016-07-14 19:45:00,2016-07-14 20:25:00,Assigned,19,Thursday,Evening,0
5455,City,202.0,Trip Completed,2016-07-15 03:47:00,2016-07-15 04:53:00,Assigned,3,Friday,Late Night,0
5738,City,202.0,Trip Completed,2016-07-15 07:53:00,2016-07-15 08:20:00,Assigned,7,Friday,Early Morning,0
6167,Airport,202.0,Trip Completed,2016-07-15 16:43:00,2016-07-15 17:24:00,Assigned,16,Friday,Afternoon,0
220,Airport,203.0,Trip Completed,2016-07-11 06:11:00,2016-07-11 06:55:00,Assigned,6,Monday,Early Morning,0
909,Airport,203.0,Trip Completed,2016-07-11 18:16:00,2016-07-11 19:07:00,Assigned,18,Monday,Evening,0
1306,Airport,203.0,Trip Completed,2016-07-11 22:39:00,2016-07-11 23:46:00,Assigned,22,Monday,Night,0
2998,City,203.0,Trip Completed,2016-07-13 07:16:00,2016-07-13 07:45:00,Assigned,7,Wednesday,Early Morning,0
3415,City,203.0,Trip Completed,2016-07-13 15:28:00,2016-07-13 16:37:00,Assigned,15,Wednesday,Afternoon,0
3789,City,203.0,Trip Completed,2016-07-13 20:49:00,2016-07-13 21:41:00,Assigned,20,Wednesday,Evening,0
4227,Airport,203.0,Trip Completed,2016-07-14 05:49:00,2016-07-14 06:53:00,Assigned,5,Thursday,Early Morning,0
6490,City,203.0,Trip Completed,2016-07-15 20:29:00,2016-07-15 21:17:00,Assigned,20,Friday,Evening,0
6712,Airport,203.0,Trip Completed,2016-07-15 23:02:00,2016-07-15 23:43:00,Assigned,23,Friday,Night,0
583,Airport,204.0,Trip Completed,2016-07-11 11:08:00,2016-07-11 11:58:00,Assigned,11,Monday,Morning,0
772,City,204.0,Trip Completed,2016-07-11 16:25:00,2016-07-11 17:36:00,Assigned,16,Monday,Afternoon,0
1142,City,204.0,Trip Completed,2016-07-11 20:42:00,2016-07-11 21:40:00,Assigned,20,Monday,Evening,0
1436,City,204.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:22:00,Assigned,4,Tuesday,Late Night,0
1986,City,204.0,Trip Completed,2016-07-12 12:32:00,2016-07-12 13:05:00,Assigned,12,Tuesday,Afternoon,0
2508,Airport,204.0,Trip Completed,2016-07-12 21:04:00,2016-07-12 22:00:00,Assigned,21,Tuesday,Night,0
2788,City,204.0,Trip Completed,2016-07-13 04:49:00,2016-07-13 05:56:00,Assigned,4,Wednesday,Late Night,0
2956,Airport,204.0,Trip Completed,2016-07-13 06:42:00,2016-07-13 07:35:00,Assigned,6,Wednesday,Early Morning,0
4518,City,204.0,Trip Completed,2016-07-14 09:18:00,2016-07-14 10:20:00,Assigned,9,Thursday,Early Morning,0
4681,City,204.0,Trip Completed,2016-07-14 12:47:00,2016-07-14 13:22:00,Assigned,12,Thursday,Afternoon,0
5041,City,204.0,Trip Completed,2016-07-14 19:20:00,2016-07-14 20:21:00,Assigned,19,Thursday,Evening,0
6176,City,204.0,Trip Completed,2016-07-15 16:55:00,2016-07-15 17:44:00,Assigned,16,Friday,Afternoon,0
542,Airport,205.0,Trip Completed,2016-07-11 10:06:00,2016-07-11 11:02:00,Assigned,10,Monday,Morning,0
605,Airport,205.0,Trip Completed,2016-07-11 11:42:00,2016-07-11 12:31:00,Assigned,11,Monday,Morning,0
1908,Airport,205.0,Trip Completed,2016-07-12 10:35:00,2016-07-12 11:40:00,Assigned,10,Tuesday,Morning,0
3662,City,205.0,Trip Completed,2016-07-13 19:19:00,2016-07-13 20:20:00,Assigned,19,Wednesday,Evening,0
4254,City,205.0,Trip Completed,2016-07-14 06:06:00,2016-07-14 07:12:00,Assigned,6,Thursday,Early Morning,0
5337,City,205.0,Trip Completed,2016-07-14 22:21:00,2016-07-14 23:23:00,Assigned,22,Thursday,Night,0
5430,City,205.0,Trip Completed,2016-07-15 02:35:00,2016-07-15 03:25:00,Assigned,2,Friday,Late Night,0
6630,Airport,205.0,Trip Completed,2016-07-15 21:58:00,2016-07-15 22:50:00,Assigned,21,Friday,Night,0
297,Airport,206.0,Trip Completed,2016-07-11 07:13:00,2016-07-11 07:43:00,Assigned,7,Monday,Early Morning,0
501,City,206.0,Trip Completed,2016-07-11 09:37:00,2016-07-11 10:10:00,Assigned,9,Monday,Early Morning,0
826,City,206.0,Trip Completed,2016-07-11 17:32:00,2016-07-11 18:39:00,Assigned,17,Monday,Evening,0
2339,City,206.0,Trip Completed,2016-07-12 19:19:00,2016-07-12 20:12:00,Assigned,19,Tuesday,Evening,0
3025,City,206.0,Trip Completed,2016-07-13 07:32:00,2016-07-13 08:45:00,Assigned,7,Wednesday,Early Morning,0
4803,City,206.0,Trip Completed,2016-07-14 17:02:00,2016-07-14 18:17:00,Assigned,17,Thursday,Evening,0
5893,City,206.0,Trip Completed,2016-07-15 09:42:00,2016-07-15 10:18:00,Assigned,9,Friday,Early Morning,0
876,Airport,207.0,Trip Completed,2016-07-11 17:58:00,2016-07-11 18:33:00,Assigned,17,Monday,Evening,0
1318,City,207.0,Trip Completed,2016-07-11 22:51:00,2016-07-11 23:45:00,Assigned,22,Monday,Night,0
1477,Airport,207.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,Assigned,5,Tuesday,Early Morning,0
2084,Airport,207.0,Trip Completed,2016-07-12 15:46:00,2016-07-12 16:40:00,Assigned,15,Tuesday,Afternoon,0
2354,Airport,207.0,Trip Completed,2016-07-12 19:25:00,2016-07-12 20:09:00,Assigned,19,Tuesday,Evening,0
3407,Airport,207.0,Trip Completed,2016-07-13 15:24:00,2016-07-13 16:34:00,Assigned,15,Wednesday,Afternoon,0
3703,Airport,207.0,Trip Completed,2016-07-13 19:42:00,2016-07-13 20:50:00,Assigned,19,Wednesday,Evening,0
4085,Airport,207.0,Trip Completed,2016-07-14 02:42:00,2016-07-14 03:28:00,Assigned,2,Thursday,Late Night,0
4625,City,207.0,Trip Completed,2016-07-14 11:04:00,2016-07-14 12:14:00,Assigned,11,Thursday,Morning,0
4866,City,207.0,Trip Completed,2016-07-14 17:35:00,2016-07-14 18:27:00,Assigned,17,Thursday,Evening,0
1278,City,208.0,Trip Completed,2016-07-11 22:03:00,2016-07-11 23:05:00,Assigned,22,Monday,Night,0
2037,City,208.0,Trip Completed,2016-07-12 14:13:00,2016-07-12 15:04:00,Assigned,14,Tuesday,Afternoon,0
2567,Airport,208.0,Trip Completed,2016-07-12 21:37:00,2016-07-12 22:26:00,Assigned,21,Tuesday,Night,0
2829,City,208.0,Trip Completed,2016-07-13 05:20:00,2016-07-13 06:17:00,Assigned,5,Wednesday,Early Morning,0
2918,Airport,208.0,Trip Completed,2016-07-13 06:20:00,2016-07-13 07:01:00,Assigned,6,Wednesday,Early Morning,0
3362,Airport,208.0,Trip Completed,2016-07-13 13:37:00,2016-07-13 14:36:00,Assigned,13,Wednesday,Afternoon,0
5615,City,208.0,Trip Completed,2016-07-15 06:27:00,2016-07-15 07:32:00,Assigned,6,Friday,Early Morning,0
2008,Airport,209.0,Trip Completed,2016-07-12 13:23:00,2016-07-12 14:28:00,Assigned,13,Tuesday,Afternoon,0
3031,Airport,209.0,Trip Completed,2016-07-13 07:32:00,2016-07-13 08:28:00,Assigned,7,Wednesday,Early Morning,0
3500,Airport,209.0,Trip Completed,2016-07-13 17:31:00,2016-07-13 18:11:00,Assigned,17,Wednesday,Evening,0
5079,City,209.0,Trip Completed,2016-07-14 19:40:00,2016-07-14 20:16:00,Assigned,19,Thursday,Evening,0
5967,City,209.0,Trip Completed,2016-07-15 10:56:00,2016-07-15 11:55:00,Assigned,10,Friday,Morning,0
6375,City,209.0,Trip Completed,2016-07-15 19:10:00,2016-07-15 20:24:00,Assigned,19,Friday,Evening,0
1551,City,210.0,Trip Completed,2016-07-12 06:10:00,2016-07-12 06:54:00,Assigned,6,Tuesday,Early Morning,0
2041,City,210.0,Trip Completed,2016-07-12 14:24:00,2016-07-12 15:13:00,Assigned,14,Tuesday,Afternoon,0
2666,City,210.0,Trip Completed,2016-07-12 23:40:00,2016-07-13 00:22:00,Assigned,23,Tuesday,Night,0
3348,City,210.0,Trip Completed,2016-07-13 13:12:00,2016-07-13 14:05:00,Assigned,13,Wednesday,Afternoon,0
3518,Airport,210.0,Trip Completed,2016-07-13 17:45:00,2016-07-13 18:22:00,Assigned,17,Wednesday,Evening,0
4205,City,210.0,Trip Completed,2016-07-14 05:35:00,2016-07-14 06:38:00,Assigned,5,Thursday,Early Morning,0
6346,Airport,210.0,Trip Completed,2016-07-15 18:48:00,2016-07-15 19:37:00,Assigned,18,Friday,Evening,0
6433,City,210.0,Trip Completed,2016-07-15 19:52:00,2016-07-15 20:26:00,Assigned,19,Friday,Evening,0
1471,City,211.0,Trip Completed,2016-07-12 05:09:00,2016-07-12 06:01:00,Assigned,5,Tuesday,Early Morning,0
1808,Airport,211.0,Trip Completed,2016-07-12 09:13:00,2016-07-12 10:30:00,Assigned,9,Tuesday,Early Morning,0
2017,City,211.0,Trip Completed,2016-07-12 13:43:00,2016-07-12 14:22:00,Assigned,13,Tuesday,Afternoon,0
4483,City,211.0,Trip Completed,2016-07-14 08:49:00,2016-07-14 09:21:00,Assigned,8,Thursday,Early Morning,0
4639,Airport,211.0,Trip Completed,2016-07-14 11:31:00,2016-07-14 12:10:00,Assigned,11,Thursday,Morning,0
4901,Airport,211.0,Trip Completed,2016-07-14 18:02:00,2016-07-14 18:31:00,Assigned,18,Thursday,Evening,0
5357,City,211.0,Trip Completed,2016-07-14 23:09:00,2016-07-15 00:05:00,Assigned,23,Thursday,Night,0
6214,Airport,211.0,Trip Completed,2016-07-15 17:35:00,2016-07-15 18:32:00,Assigned,17,Friday,Evening,0
575,Airport,212.0,Trip Completed,2016-07-11 10:59:00,2016-07-11 11:51:00,Assigned,10,Monday,Morning,0
753,Airport,212.0,Trip Completed,2016-07-11 15:58:00,2016-07-11 17:05:00,Assigned,15,Monday,Afternoon,0
999,City,212.0,Trip Completed,2016-07-11 19:06:00,2016-07-11 20:20:00,Assigned,19,Monday,Evening,0
1534,Airport,212.0,Trip Completed,2016-07-12 05:59:00,2016-07-12 06:58:00,Assigned,5,Tuesday,Early Morning,0
1773,Airport,212.0,Trip Completed,2016-07-12 08:57:00,2016-07-12 10:03:00,Assigned,8,Tuesday,Early Morning,0
1890,City,212.0,Trip Completed,2016-07-12 10:08:00,2016-07-12 11:16:00,Assigned,10,Tuesday,Morning,0
2609,Airport,212.0,Trip Completed,2016-07-12 22:00:00,2016-07-12 22:56:00,Assigned,22,Tuesday,Night,0
2864,City,212.0,Trip Completed,2016-07-13 05:43:00,2016-07-13 06:10:00,Assigned,5,Wednesday,Early Morning,0
3134,City,212.0,Trip Completed,2016-07-13 08:40:00,2016-07-13 09:52:00,Assigned,8,Wednesday,Early Morning,0
3302,City,212.0,Trip Completed,2016-07-13 11:41:00,2016-07-13 12:37:00,Assigned,11,Wednesday,Morning,0
3999,Airport,212.0,Trip Completed,2016-07-13 23:40:00,2016-07-14 00:44:00,Assigned,23,Wednesday,Night,0
4450,City,212.0,Trip Completed,2016-07-14 08:30:00,2016-07-14 09:07:00,Assigned,8,Thursday,Early Morning,0
6376,City,212.0,Trip Completed,2016-07-15 19:12:00,2016-07-15 20:13:00,Assigned,19,Friday,Evening,0
6622,Airport,212.0,Trip Completed,2016-07-15 21:46:00,2016-07-15 22:39:00,Assigned,21,Friday,Night,0
87,City,213.0,Trip Completed,2016-07-11 04:46:00,2016-07-11 05:26:00,Assigned,4,Monday,Late Night,0
859,City,213.0,Trip Completed,2016-07-11 17:49:00,2016-07-11 18:45:00,Assigned,17,Monday,Evening,0
1170,City,213.0,Trip Completed,2016-07-11 20:55:00,2016-07-11 21:28:00,Assigned,20,Monday,Evening,0
2511,City,213.0,Trip Completed,2016-07-12 21:07:00,2016-07-12 22:15:00,Assigned,21,Tuesday,Night,0
